,DateTime,Temperature (Celcius),Total Precipitation,Public_Holiday,School_Holiday,Race,Gender,Body_Size,Age_Range,With_Kids,Kids_Category,Basket_Size,Basket_colour,Attire,Shirt_Colour,shirt_type,Pants_Colour,pants_type,Spectacles,Wash_Item,Washer_No,Dryer_No,Times_Of_Day,Age_Group,Day,Total Customers,Rain_Condition
595,11/28/2015 11:03,30.8,0.03,No,Yes,indian,female,fat,36,yes,young,big,Others,casual,BW,short sleeve,BW,long,no,blankets,5,10,Morning,30-39,Saturday,120,Light
596,11/28/2015 11:03,30.8,0.03,No,Yes,chinese,female,moderate,34,no,nokids,big,Primary,casual,Primary,short sleeve,BW,long,no,blankets,4,7,Morning,30-39,Saturday,120,Light
597,11/28/2015 11:03,30.8,0.03,No,Yes,chinese,female,moderate,51,no,nokids,big,Primary,casual,Primary,short sleeve,BW,long,no,blankets,4,7,Morning,50-59,Saturday,120,Light
598,11/28/2015 11:03,30.8,0.03,No,Yes,indian,female,moderate,51,yes,young,big,Primary,casual,BW,short sleeve,Secondary,short,no,clothes,3,7,Morning,50-59,Saturday,120,Light
599,11/28/2015 11:03,30.8,0.03,No,Yes,indian,female,fat,44,no,nokids,big,BW,traditional,Secondary,short sleeve,BW,long,no,blankets,5,8,Morning,40-49,Saturday,120,Light
600,11/28/2015 11:03,30.8,0.03,No,Yes,chinese,female,moderate,33,no,nokids,big,Primary,casual,BW,short sleeve,Others,long,no,blankets,3,7,Morning,30-39,Saturday,120,Light
601,11/28/2015 11:03,30.8,0.03,No,Yes,chinese,female,fat,46,no,nokids,big,Primary,casual,Others,long sleeve,BW,long,no,blankets,5,7,Morning,40-49,Saturday,120,Light
602,11/28/2015 11:03,30.8,0.03,No,Yes,indian,female,fat,45,yes,young,small,Primary,traditional,Others,short sleeve,Primary,long,no,clothes,5,10,Morning,40-49,Saturday,120,Light
603,11/28/2015 11:33,30.8,0.03,No,Yes,indian,female,moderate,45,no,nokids,big,Primary,casual,Primary,short sleeve,Primary,short,yes,clothes,5,9,Morning,40-49,Saturday,120,Light
604,11/28/2015 12:15,30.8,0.03,No,Yes,indian,female,thin,50,yes,young,big,BW,casual,BW,short sleeve,BW,short,no,blankets,5,7,Afternoon,50-59,Saturday,120,Light
605,11/28/2015 12:22,30.8,0.03,No,Yes,malay,female,moderate,37,no,nokids,big,Primary,casual,Primary,long sleeve,BW,long,no,clothes,5,8,Afternoon,30-39,Saturday,120,Light
606,11/28/2015 12:50,30.8,0.03,No,Yes,indian,female,fat,40,yes,young,big,BW,casual,BW,short sleeve,BW,short,yes,clothes,3,9,Afternoon,40-49,Saturday,120,Light
607,11/28/2015 12:50,30.8,0.03,No,Yes,foreigner ,female,thin,44,yes,baby,big,Primary,formal,Primary,long sleeve,BW,long,yes,clothes,3,7,Afternoon,40-49,Saturday,120,Light
608,11/28/2015 13:01,30.8,0.03,No,Yes,malay,female,fat,52,no,nokids,big,Primary,formal,Primary,short sleeve,BW,long,no,clothes,6,8,Afternoon,50-59,Saturday,120,Light
609,11/28/2015 13:01,30.8,0.03,No,Yes,indian,male,fat,51,no,nokids,big,Primary,casual,BW,short sleeve,Primary,long,no,clothes,6,7,Afternoon,50-59,Saturday,120,Light
610,11/28/2015 13:01,30.8,0.03,No,Yes,chinese,male,moderate,49,no,nokids,big,BW,casual,BW,short sleeve,BW,short,yes,clothes,6,8,Afternoon,50-59,Saturday,120,Light
611,11/28/2015 13:56,30.8,0.03,No,Yes,indian,female,moderate,40,yes,young,big,Primary,casual,BW,short sleeve,BW,long,no,clothes,4,7,Afternoon,40-49,Saturday,120,Light
612,11/28/2015 14:50,30.8,0.03,No,Yes,malay,female,fat,46,no,nokids,big,BW,casual,Secondary,long sleeve,BW,long,no,clothes,6,9,Afternoon,40-49,Saturday,120,Light
613,11/28/2015 14:50,30.8,0.03,No,Yes,chinese,male,fat,38,no,nokids,big,Primary,casual,BW,short sleeve,BW,short,yes,clothes,3,9,Afternoon,30-39,Saturday,120,Light
614,11/28/2015 14:53,30.8,0.03,No,Yes,chinese,female,moderate,52,no,nokids,big,Primary,casual,Others,short sleeve,Primary,short,no,clothes,4,7,Afternoon,50-59,Saturday,120,Light
615,11/28/2015 14:53,30.8,0.03,No,Yes,indian,female,fat,55,no,nokids,small,Primary,traditional,Primary,short sleeve,BW,long,no,clothes,5,9,Afternoon,50-59,Saturday,120,Light
616,11/28/2015 14:56,30.8,0.03,No,Yes,indian,female,fat,51,yes,young,small,Primary,traditional,Others,short sleeve,Primary,long,no,clothes,5,8,Afternoon,50-59,Saturday,120,Light
617,11/28/2015 14:56,30.8,0.03,No,Yes,indian,female,fat,41,no,nokids,big,BW,formal,Secondary,long sleeve,BW,long,no,clothes,4,7,Afternoon,40-49,Saturday,120,Light
618,11/28/2015 14:56,30.8,0.03,No,Yes,indian,female,moderate,44,yes,young,big,Primary,casual,BW,short sleeve,Secondary,short,no,clothes,3,8,Afternoon,40-49,Saturday,120,Light
619,11/28/2015 14:56,30.8,0.03,No,Yes,indian,female,fat,43,no,nokids,big,Others,traditional,BW,short sleeve,BW,long,no,clothes,4,10,Afternoon,40-49,Saturday,120,Light
620,11/28/2015 14:58,30.8,0.03,No,Yes,chinese,female,moderate,49,no,nokids,big,Primary,casual,BW,short sleeve,Primary,short,no,clothes,6,10,Afternoon,50-59,Saturday,120,Light
621,11/28/2015 14:58,30.8,0.03,No,Yes,chinese,female,moderate,55,no,nokids,big,Primary,casual,BW,short sleeve,Primary,short,no,clothes,6,9,Afternoon,50-59,Saturday,120,Light
622,11/28/2015 14:58,30.8,0.03,No,Yes,indian,female,fat,29,yes,young,small,Primary,traditional,Others,short sleeve,Primary,long,no,clothes,5,10,Afternoon,30-39,Saturday,120,Light
623,11/28/2015 14:58,30.8,0.03,No,Yes,indian,female,moderate,32,yes,young,big,Primary,casual,BW,short sleeve,Secondary,short,no,clothes,3,10,Afternoon,30-39,Saturday,120,Light
624,11/28/2015 14:58,30.8,0.03,No,Yes,indian,female,moderate,55,yes,young,big,Primary,casual,BW,short sleeve,Secondary,short,no,clothes,3,8,Afternoon,50-59,Saturday,120,Light
625,11/28/2015 15:01,30.8,0.03,No,Yes,indian,female,fat,53,yes,nokids,small,Primary,traditional,Others,short sleeve,Primary,long,no,clothes,5,10,Afternoon,50-59,Saturday,120,Light
626,11/28/2015 15:01,30.8,0.03,No,Yes,indian,female,fat,35,yes,young,big,BW,casual,BW,short sleeve,BW,short,yes,clothes,5,9,Afternoon,30-39,Saturday,120,Light
627,11/28/2015 16:16,30.8,0.03,No,Yes,foreigner ,female,moderate,55,yes,young,big,Primary,casual,Others,long sleeve,BW,long,no,clothes,3,10,Evening,50-59,Saturday,120,Light
628,11/28/2015 16:16,30.8,0.03,No,Yes,chinese,male,moderate,54,no,nokids,big,Primary,casual,Primary,short sleeve,BW,long,yes,clothes,4,8,Evening,50-59,Saturday,120,Light
629,11/28/2015 18:01,30.8,0.03,No,Yes,foreigner ,male,fat,54,no,nokids,big,Primary,formal,Primary,long sleeve,BW,long,no,blankets,4,10,Evening,50-59,Saturday,120,Light
630,11/28/2015 18:01,30.8,0.03,No,Yes,foreigner ,male,fat,45,no,nokids,big,BW,casual,Secondary,short sleeve,BW,short,no,clothes,3,7,Evening,40-49,Saturday,120,Light
631,11/28/2015 18:39,30.8,0.03,No,Yes,chinese,male,fat,40,no,nokids,big,Primary,casual,BW,short sleeve,BW,long,yes,clothes,6,9,Evening,40-49,Saturday,120,Light
632,11/28/2015 18:39,30.8,0.03,No,Yes,foreigner ,male,fat,37,no,nokids,big,Primary,casual,BW,long sleeve,BW,long,no,clothes,5,9,Evening,30-39,Saturday,120,Light
633,11/28/2015 18:39,30.8,0.03,No,Yes,foreigner ,male,fat,28,no,nokids,big,BW,traditional,Others,long sleeve,Others,long,no,clothes,4,7,Evening,20-29,Saturday,120,Light
634,11/28/2015 19:20,30.8,0.03,No,Yes,indian,male,fat,39,yes,toddler,big,BW,formal,BW,short sleeve,Others,long,no,clothes,4,7,Evening,40-49,Saturday,120,Light
635,11/28/2015 19:20,30.8,0.03,No,Yes,indian,male,fat,38,yes,young,big,Primary,casual,Primary,short sleeve,BW,long,yes,blankets,6,10,Evening,30-39,Saturday,120,Light
636,11/28/2015 19:20,30.8,0.03,No,Yes,chinese,male,moderate,37,no,nokids,big,Primary,casual,BW,short sleeve,Primary,short,yes,clothes,3,10,Evening,30-39,Saturday,120,Light
637,11/28/2015 19:37,30.8,0.03,No,Yes,foreigner ,male,fat,55,no,nokids,big,Primary,casual,BW,short sleeve,BW,long,no,blankets,6,7,Evening,50-59,Saturday,120,Light
638,11/28/2015 19:41,30.8,0.03,No,Yes,indian,female,fat,47,no,nokids,big,Primary,formal,Primary,long sleeve,BW,long,yes,blankets,6,8,Evening,40-49,Saturday,120,Light
639,11/28/2015 20:13,30.8,0.03,No,Yes,malay,female,fat,32,yes,young,big,Primary,traditional,Primary,long sleeve,Primary,long,yes,clothes,3,10,Night,30-39,Saturday,120,Light
640,11/28/2015 21:02,30.8,0.03,No,Yes,chinese,female,moderate,53,no,nokids,big,Primary,casual,Primary,short sleeve,Others,long,no,clothes,5,8,Night,50-59,Saturday,120,Light
641,11/28/2015 21:02,30.8,0.03,No,Yes,indian,female,moderate,40,no,nokids,big,Primary,casual,Others,long sleeve,BW,long,yes,blankets,6,7,Night,40-49,Saturday,120,Light
642,11/28/2015 21:07,30.8,0.03,No,Yes,chinese,male,fat,48,no,nokids,big,Primary,casual,Primary,short sleeve,BW,short,no,clothes,5,7,Night,40-49,Saturday,120,Light
643,11/28/2015 21:07,30.8,0.03,No,Yes,chinese,female,fat,29,no,nokids,big,Primary,casual,Others,long sleeve,Primary,long,no,clothes,4,10,Night,30-39,Saturday,120,Light
644,11/28/2015 21:44,30.8,0.03,No,Yes,indian,male,fat,39,no,nokids,big,Primary,casual,BW,short sleeve,Primary,long,no,clothes,5,7,Night,40-49,Saturday,120,Light
645,11/28/2015 22:12,30.8,0.03,No,Yes,indian,male,fat,46,no,nokids,big,Others,casual,BW,short sleeve,BW,short,no,clothes,5,8,Night,40-49,Saturday,120,Light
646,11/28/2015 22:12,30.8,0.03,No,Yes,indian,male,moderate,53,no,nokids,big,Primary,casual,BW,short sleeve,Primary,long,no,clothes,6,10,Night,50-59,Saturday,120,Light
647,11/28/2015 22:12,30.8,0.03,No,Yes,foreigner ,female,moderate,40,no,nokids,big,BW,casual,Others,long sleeve,BW,long,yes,blankets,3,7,Night,40-49,Saturday,120,Light
648,11/28/2015 22:17,30.8,0.03,No,Yes,chinese,male,fat,42,no,nokids,big,Primary,casual,Secondary,short sleeve,Primary,long,no,clothes,4,7,Night,40-49,Saturday,120,Light
649,11/28/2015 23:04,30.8,0.03,No,Yes,indian,male,moderate,55,no,nokids,big,Primary,formal,Primary,long sleeve,BW,long,no,clothes,6,8,Night,50-59,Saturday,120,Light
650,11/28/2015 23:04,30.8,0.03,No,Yes,indian,male,moderate,38,no,nokids,big,Secondary,casual,BW,short sleeve,Others,long,no,clothes,3,9,Night,30-39,Saturday,120,Light
651,11/28/2015 23:04,30.8,0.03,No,Yes,indian,male,fat,41,no,nokids,big,Primary,casual,Primary,short sleeve,Others,short,no,clothes,3,7,Night,40-49,Saturday,120,Light
652,11/28/2015 23:04,30.8,0.03,No,Yes,indian,male,fat,55,no,nokids,big,Primary,formal,Primary,short sleeve,BW,long,no,clothes,4,10,Night,50-59,Saturday,120,Light
653,11/28/2015 23:14,30.8,0.03,No,Yes,indian,male,fat,35,no,nokids,big,BW,casual,Secondary,short sleeve,Others,long,no,blankets,4,8,Night,30-39,Saturday,120,Light
654,11/28/2015 23:18,30.8,0.03,No,Yes,indian,female,thin,44,no,nokids,big,Primary,casual,Others,short sleeve,BW,short,no,clothes,5,9,Night,40-49,Saturday,120,Light
655,11/28/2015 23:54,30.8,0.03,No,Yes,foreigner ,female,fat,52,yes,young,big,Primary,casual,Primary,short sleeve,BW,short,no,blankets,3,8,Night,50-59,Saturday,120,Light
656,11/29/2015 0:07,30.8,0,No,Yes,indian,male,fat,34,yes,young,big,Primary,casual,Primary,short sleeve,BW,long,no,blankets,3,7,Midnight,30-39,Sunday,134,None
657,11/29/2015 0:08,30.8,0,No,Yes,chinese,female,moderate,40,yes,young,big,BW,casual,Secondary,short sleeve,Others,short,no,clothes,5,7,Midnight,40-49,Sunday,134,None
658,11/29/2015 0:08,30.8,0,No,Yes,chinese,female,moderate,28,yes,young,big,Primary,casual,BW,short sleeve,BW,long,yes,clothes,6,7,Midnight,20-29,Sunday,134,None
659,11/29/2015 0:08,30.8,0,No,Yes,foreigner ,female,fat,51,yes,nokids,big,Primary,casual,BW,short sleeve,BW,long,no,clothes,4,8,Midnight,50-59,Sunday,134,None
660,11/29/2015 0:09,30.8,0,No,Yes,chinese,female,moderate,51,yes,young,big,BW,casual,Secondary,short sleeve,Others,short,no,clothes,6,7,Midnight,50-59,Sunday,134,None
661,11/29/2015 0:09,30.8,0,No,Yes,foreigner ,female,moderate,37,yes,young,big,Primary,casual,Others,long sleeve,BW,long,no,clothes,5,10,Midnight,30-39,Sunday,134,None
662,11/29/2015 0:09,30.8,0,No,Yes,chinese,male,thin,43,yes,toddler,big,Primary,casual,BW,short sleeve,BW,short,yes,clothes,5,9,Midnight,40-49,Sunday,134,None
663,11/29/2015 1:25,30.8,0,No,Yes,chinese,male,fat,53,no,nokids,big,Primary,casual,Primary,short sleeve,Secondary,short,yes,clothes,3,9,Midnight,50-59,Sunday,134,None
664,11/29/2015 1:25,30.8,0,No,Yes,chinese,male,fat,43,no,nokids,big,Primary,casual,BW,short sleeve,BW,short,no,clothes,3,7,Midnight,40-49,Sunday,134,None
665,11/29/2015 1:25,30.8,0,No,Yes,foreigner ,male,thin,44,no,nokids,small,Others,casual,Others,short sleeve,Others,short,no,clothes,5,7,Midnight,40-49,Sunday,134,None
666,11/29/2015 1:25,30.8,0,No,Yes,chinese,female,moderate,44,no,nokids,big,Primary,casual,BW,short sleeve,Primary,short,no,clothes,6,10,Midnight,40-49,Sunday,134,None
667,11/29/2015 2:12,30.8,0,No,Yes,chinese,female,moderate,38,no,nokids,big,Primary,casual,BW,short sleeve,Primary,short,no,clothes,6,9,Midnight,30-39,Sunday,134,None
668,11/29/2015 2:12,30.8,0,No,Yes,foreigner ,male,fat,46,no,nokids,big,BW,casual,Secondary,short sleeve,Others,short,no,blankets,3,7,Midnight,40-49,Sunday,134,None
669,11/29/2015 2:12,30.8,0,No,Yes,chinese,male,fat,50,no,nokids,big,Primary,formal,BW,short sleeve,BW,short,yes,clothes,3,10,Midnight,50-59,Sunday,134,None
670,11/29/2015 2:12,30.8,0,No,Yes,chinese,female,moderate,47,no,nokids,big,Primary,formal,BW,short sleeve,Primary,short,no,clothes,6,9,Midnight,40-49,Sunday,134,None
671,11/29/2015 2:38,30.8,0,No,Yes,chinese,female,moderate,41,no,nokids,big,Primary,formal,BW,short sleeve,Primary,short,no,clothes,6,10,Midnight,40-49,Sunday,134,None
672,11/29/2015 2:38,30.8,0,No,Yes,foreigner ,male,fat,29,no,nokids,big,BW,formal,Secondary,short sleeve,BW,short,no,clothes,3,7,Midnight,30-39,Sunday,134,None
673,11/29/2015 2:38,30.8,0,No,Yes,chinese,male,fat,29,no,nokids,big,Primary,formal,Primary,short sleeve,BW,short,no,clothes,5,9,Midnight,30-39,Sunday,134,None
674,11/29/2015 2:38,30.8,0,No,Yes,chinese,male,thin,51,yes,toddler,big,Primary,formal,BW,short sleeve,BW,short,yes,clothes,5,9,Midnight,50-59,Sunday,134,None
675,11/29/2015 2:44,30.8,0,No,Yes,chinese,male,fat,53,no,nokids,big,Primary,casual,Primary,short sleeve,Secondary,short,yes,clothes,3,9,Midnight,50-59,Sunday,134,None
676,11/29/2015 2:44,30.8,0,No,Yes,chinese,male,fat,36,no,nokids,big,Primary,casual,BW,short sleeve,BW,short,no,clothes,3,7,Midnight,30-39,Sunday,134,None
677,11/29/2015 2:44,30.8,0,No,Yes,foreigner ,male,thin,39,no,nokids,small,Others,formal,Others,short sleeve,Others,short,no,clothes,5,10,Midnight,40-49,Sunday,134,None
678,11/29/2015 2:44,30.8,0,No,Yes,chinese,female,moderate,49,no,nokids,big,Primary,formal,BW,short sleeve,Primary,short,no,clothes,6,7,Midnight,50-59,Sunday,134,None
679,11/29/2015 2:44,30.8,0,No,Yes,chinese,female,moderate,36,no,nokids,big,Primary,formal,BW,short sleeve,Primary,short,no,clothes,6,7,Midnight,30-39,Sunday,134,None
680,11/29/2015 3:24,30.8,0,No,Yes,foreigner ,male,fat,54,no,nokids,big,BW,formal,Secondary,short sleeve,Others,short,no,blankets,3,7,Midnight,50-59,Sunday,134,None
681,11/29/2015 3:24,30.8,0,No,Yes,chinese,male,fat,47,no,nokids,big,Primary,formal,BW,short sleeve,BW,short,yes,clothes,3,8,Midnight,40-49,Sunday,134,None
682,11/29/2015 3:24,30.8,0,No,Yes,chinese,female,moderate,34,no,nokids,big,Primary,casual,BW,short sleeve,Primary,short,no,clothes,6,9,Midnight,30-39,Sunday,134,None
683,11/29/2015 3:24,30.8,0,No,Yes,chinese,female,moderate,42,no,nokids,big,Primary,casual,BW,short sleeve,Primary,short,no,clothes,6,9,Midnight,40-49,Sunday,134,None
684,11/29/2015 3:36,30.8,0,No,Yes,foreigner ,male,fat,50,no,nokids,big,BW,casual,Secondary,short sleeve,BW,short,no,clothes,3,8,Midnight,50-59,Sunday,134,None
685,11/29/2015 3:36,30.8,0,No,Yes,chinese,male,fat,38,no,nokids,big,Primary,casual,Primary,short sleeve,BW,short,no,blankets,5,8,Midnight,30-39,Sunday,134,None
686,11/29/2015 3:36,30.8,0,No,Yes,chinese,female,moderate,42,yes,toddler,big,Primary,casual,BW,short sleeve,Primary,short,no,blankets,6,7,Midnight,40-49,Sunday,134,None
687,11/29/2015 3:36,30.8,0,No,Yes,chinese,female,moderate,42,yes,baby,big,Primary,casual,BW,short sleeve,Primary,short,no,blankets,6,10,Midnight,40-49,Sunday,134,None
688,11/29/2015 3:47,30.8,0,No,Yes,chinese,female,moderate,47,yes,baby,big,Primary,formal,BW,short sleeve,Primary,short,no,blankets,6,10,Midnight,40-49,Sunday,134,None
689,11/29/2015 3:47,30.8,0,No,Yes,chinese,female,moderate,54,yes,toddler,big,Primary,casual,BW,short sleeve,Primary,short,no,blankets,3,10,Midnight,50-59,Sunday,134,None
690,11/29/2015 3:47,30.8,0,No,Yes,chinese,female,moderate,39,yes,toddler,big,Secondary,casual,Secondary,short sleeve,Secondary,short,no,blankets,6,10,Midnight,40-49,Sunday,134,None
691,11/29/2015 3:47,30.8,0,No,Yes,chinese,female,moderate,44,yes,baby,big,Primary,formal,Secondary,short sleeve,Primary,short,no,blankets,6,10,Midnight,40-49,Sunday,134,None
692,11/29/2015 4:01,30.8,0,No,Yes,chinese,female,moderate,52,yes,baby,big,Primary,formal,Others,short sleeve,Primary,short,no,blankets,6,10,Dawn,50-59,Sunday,134,None
693,11/29/2015 4:01,30.8,0,No,Yes,chinese,female,moderate,36,yes,baby,big,Primary,formal,Secondary,short sleeve,Primary,short,no,blankets,3,9,Dawn,30-39,Sunday,134,None
694,11/29/2015 4:01,30.8,0,No,Yes,chinese,female,moderate,35,yes,baby,big,Primary,formal,Secondary,short sleeve,Primary,short,no,clothes,6,8,Dawn,30-39,Sunday,134,None
695,11/29/2015 4:01,30.8,0,No,Yes,chinese,female,moderate,45,yes,baby,big,Primary,formal,Others,short sleeve,Primary,short,no,blankets,5,8,Dawn,40-49,Sunday,134,None
696,11/29/2015 4:02,30.8,0,No,Yes,chinese,female,moderate,47,yes,baby,big,Others,formal,Secondary,short sleeve,BW,short,no,blankets,4,10,Dawn,40-49,Sunday,134,None
697,11/29/2015 4:02,30.8,0,No,Yes,chinese,female,moderate,39,yes,toddler,big,BW,casual,Secondary,short sleeve,BW,short,no,blankets,3,10,Dawn,40-49,Sunday,134,None
698,11/29/2015 4:02,30.8,0,No,Yes,chinese,female,moderate,46,yes,baby,big,BW,formal,Others,short sleeve,Others,long,yes,blankets,4,7,Dawn,40-49,Sunday,134,None
699,11/29/2015 4:02,30.8,0,No,Yes,malay,female,fat,45,no,nokids,big,BW,casual,Secondary,long sleeve,BW,long,no,clothes,5,9,Dawn,40-49,Sunday,134,None
700,11/29/2015 4:02,30.8,0,No,Yes,chinese,male,fat,53,no,nokids,big,Primary,casual,BW,short sleeve,BW,short,yes,clothes,3,8,Dawn,50-59,Sunday,134,None
701,11/29/2015 4:02,30.8,0,No,Yes,chinese,female,moderate,29,no,nokids,big,Primary,casual,Others,short sleeve,Primary,short,no,clothes,4,10,Dawn,30-39,Sunday,134,None
702,11/29/2015 4:02,30.8,0,No,Yes,indian,female,fat,43,no,nokids,small,Primary,traditional,Primary,short sleeve,BW,long,no,clothes,5,10,Dawn,40-49,Sunday,134,None
703,11/29/2015 4:02,30.8,0,No,Yes,indian,female,fat,47,yes,young,small,Primary,traditional,Others,short sleeve,Primary,long,no,clothes,5,8,Dawn,40-49,Sunday,134,None
704,11/29/2015 4:03,30.8,0,No,Yes,indian,female,fat,49,no,nokids,big,BW,formal,Secondary,long sleeve,BW,long,no,clothes,6,7,Dawn,50-59,Sunday,134,None
705,11/29/2015 4:03,30.8,0,No,Yes,indian,female,moderate,39,yes,young,big,Primary,casual,BW,short sleeve,Secondary,short,no,clothes,3,7,Dawn,40-49,Sunday,134,None
706,11/29/2015 4:03,30.8,0,No,Yes,indian,female,fat,29,no,nokids,big,Others,traditional,BW,short sleeve,BW,long,no,clothes,4,9,Dawn,30-39,Sunday,134,None
707,11/29/2015 4:03,30.8,0,No,Yes,chinese,female,moderate,34,no,nokids,big,Primary,casual,BW,short sleeve,Primary,short,no,clothes,6,8,Dawn,30-39,Sunday,134,None
708,11/29/2015 4:03,30.8,0,No,Yes,chinese,female,moderate,48,no,nokids,big,Primary,casual,BW,short sleeve,Primary,short,no,clothes,6,10,Dawn,40-49,Sunday,134,None
709,11/29/2015 4:03,30.8,0,No,Yes,indian,female,fat,36,yes,young,small,Primary,traditional,Others,short sleeve,Primary,long,no,clothes,5,8,Dawn,30-39,Sunday,134,None
710,11/29/2015 4:03,30.8,0,No,Yes,indian,female,moderate,39,yes,young,big,Primary,casual,BW,short sleeve,Secondary,short,no,clothes,3,10,Dawn,40-49,Sunday,134,None
711,11/29/2015 4:03,30.8,0,No,Yes,indian,female,moderate,42,yes,young,big,Primary,casual,BW,short sleeve,Secondary,short,no,clothes,3,8,Dawn,40-49,Sunday,134,None
712,11/29/2015 4:03,30.8,0,No,Yes,indian,female,fat,40,yes,young,small,Primary,traditional,Others,short sleeve,Primary,long,no,clothes,5,9,Dawn,40-49,Sunday,134,None
713,11/29/2015 4:03,30.8,0,No,Yes,indian,female,fat,37,yes,young,big,BW,casual,BW,short sleeve,BW,short,yes,clothes,5,9,Dawn,30-39,Sunday,134,None
714,11/29/2015 4:03,30.8,0,No,Yes,foreigner ,female,moderate,31,yes,young,big,Primary,casual,Others,long sleeve,BW,long,no,clothes,6,10,Dawn,30-39,Sunday,134,None
715,11/29/2015 4:03,30.8,0,No,Yes,chinese,male,moderate,28,no,nokids,big,Primary,casual,Primary,short sleeve,BW,long,yes,clothes,6,8,Dawn,20-29,Sunday,134,None
716,11/29/2015 4:04,30.8,0,No,Yes,foreigner ,male,fat,46,no,nokids,big,Primary,formal,Primary,long sleeve,BW,long,no,blankets,4,9,Dawn,40-49,Sunday,134,None
717,11/29/2015 4:04,30.8,0,No,Yes,foreigner ,male,fat,30,no,nokids,big,BW,casual,Secondary,short sleeve,BW,short,no,clothes,3,9,Dawn,30-39,Sunday,134,None
718,11/29/2015 4:04,30.8,0,No,Yes,chinese,male,fat,53,no,nokids,big,Primary,casual,BW,short sleeve,BW,long,yes,clothes,6,10,Dawn,50-59,Sunday,134,None
719,11/29/2015 4:04,30.8,0,No,Yes,foreigner ,male,fat,55,no,nokids,big,Primary,casual,BW,long sleeve,BW,long,no,clothes,5,8,Dawn,50-59,Sunday,134,None
720,11/29/2015 4:04,30.8,0,No,Yes,foreigner ,male,fat,51,no,nokids,big,BW,traditional,Others,long sleeve,Others,long,no,clothes,4,7,Dawn,50-59,Sunday,134,None
721,11/29/2015 4:04,30.8,0,No,Yes,indian,male,fat,46,yes,toddler,big,BW,formal,BW,short sleeve,Others,long,no,clothes,4,10,Dawn,40-49,Sunday,134,None
722,11/29/2015 4:04,30.8,0,No,Yes,indian,male,fat,45,yes,young,big,Primary,casual,Primary,short sleeve,BW,long,yes,blankets,6,10,Dawn,40-49,Sunday,134,None
723,11/29/2015 4:04,30.8,0,No,Yes,chinese,male,moderate,45,no,nokids,big,Primary,casual,BW,short sleeve,Primary,short,yes,clothes,3,10,Dawn,40-49,Sunday,134,None
724,11/29/2015 4:04,30.8,0,No,Yes,foreigner ,male,fat,32,no,nokids,big,Primary,casual,BW,short sleeve,BW,long,no,blankets,4,7,Dawn,30-39,Sunday,134,None
725,11/29/2015 4:04,30.8,0,No,Yes,indian,female,fat,37,no,nokids,big,Primary,formal,Primary,long sleeve,BW,long,yes,blankets,4,8,Dawn,30-39,Sunday,134,None
726,11/29/2015 4:05,30.8,0,No,Yes,malay,female,fat,54,yes,young,big,Primary,traditional,Primary,long sleeve,Primary,long,yes,clothes,3,7,Dawn,50-59,Sunday,134,None
727,11/29/2015 4:05,30.8,0,No,Yes,chinese,female,moderate,35,no,nokids,big,Primary,casual,Primary,short sleeve,Others,long,no,clothes,5,10,Dawn,30-39,Sunday,134,None
728,11/29/2015 4:05,30.8,0,No,Yes,indian,female,moderate,28,no,nokids,big,Primary,casual,Others,long sleeve,BW,long,yes,blankets,3,7,Dawn,20-29,Sunday,134,None
729,11/29/2015 4:05,30.8,0,No,Yes,chinese,male,fat,38,no,nokids,big,Primary,casual,Primary,short sleeve,BW,short,no,clothes,5,7,Dawn,30-39,Sunday,134,None
730,11/29/2015 4:05,30.8,0,No,Yes,chinese,female,fat,52,no,nokids,big,Primary,casual,Others,long sleeve,Primary,long,no,clothes,4,8,Dawn,50-59,Sunday,134,None
731,11/29/2015 4:05,30.8,0,No,Yes,indian,male,fat,35,no,nokids,big,Primary,casual,BW,short sleeve,Primary,long,no,clothes,5,8,Dawn,30-39,Sunday,134,None
732,11/29/2015 4:05,30.8,0,No,Yes,indian,male,fat,47,no,nokids,big,Others,casual,BW,short sleeve,BW,short,no,clothes,5,7,Dawn,40-49,Sunday,134,None
733,11/29/2015 4:05,30.8,0,No,Yes,indian,male,moderate,35,no,nokids,big,Primary,casual,BW,short sleeve,Primary,long,no,clothes,6,7,Dawn,30-39,Sunday,134,None
734,11/29/2015 4:06,30.8,0,No,Yes,foreigner ,female,moderate,37,no,nokids,big,BW,casual,Others,long sleeve,BW,long,yes,blankets,3,7,Dawn,30-39,Sunday,134,None
735,11/29/2015 4:06,30.8,0,No,Yes,chinese,male,fat,54,no,nokids,big,Primary,casual,Secondary,short sleeve,Primary,long,no,clothes,4,8,Dawn,50-59,Sunday,134,None
736,11/29/2015 4:06,30.8,0,No,Yes,indian,male,moderate,54,no,nokids,big,Primary,formal,Primary,long sleeve,BW,long,no,clothes,3,8,Dawn,50-59,Sunday,134,None
737,11/29/2015 4:06,30.8,0,No,Yes,indian,male,moderate,43,no,nokids,big,Secondary,casual,Secondary,short sleeve,Others,long,no,clothes,6,9,Dawn,40-49,Sunday,134,None
738,11/29/2015 4:06,30.8,0,No,Yes,indian,male,fat,50,no,nokids,big,Primary,casual,Primary,short sleeve,Others,short,no,clothes,3,9,Dawn,50-59,Sunday,134,None
